Suburb,Address,Rooms,Type,Price,Distance,Bedroom,CouncilArea,Lattitude,Longtitude
CHELTENHAM,8 Eila Cl,3,h,1070000,17.9,3,Bayside City Council,-37.96554,145.07273
CHELTENHAM,9 Eunice Dr,5,h,950000,17.9,5,Bayside City Council,-37.96684,145.07724
CHELTENHAM,18 Regent Pde,4,h,1120000,17.9,4,Bayside City Council,-37.9574,145.06446
CHELTENHAM,4 Shelford Ct,4,h,1150000,17.9,4,Bayside City Council,-37.96841,145.07175
CHELTENHAM,145 Warrigal Rd,3,h,890000,17.9,3,Bayside City Council,-37.97465,145.07259
CHELTENHAM,138 Weatherall Rd,4,h,1715000,17.9,4,Bayside City Council,-37.97191,145.04873
CLAYTON SOUTH,37 Meppel Dr,3,h,860000,17.5,3,Kingston City Council,-37.93301,145.1192
CRANBOURNE WEST,78 Ranfurlie Bvd,4,h,825000,34.7,4,Casey City Council,-38.11235,145.24457
DANDENONG,3 Garside St,3,h,541000,24.7,3,Greater Dandenong City Council,-37.97942,145.22717
DANDENONG,1 Keppel Ct,3,h,650000,24.7,3,Greater Dandenong City Council,-37.98568,145.20455
DANDENONG,27A King St,3,h,980000,24.7,3,Greater Dandenong City Council,-37.98314,145.21847
DANDENONG NORTH,6 Kallay St,4,h,760000,24.7,4,Greater Dandenong City Council,-37.96282,145.21024
DANDENONG NORTH,1/1 Rhoden Ct,2,u,315000,24.7,2,Greater Dandenong City Council,-37.95424,145.20803
DINGLEY VILLAGE,13 Oploo Ct,2,u,646500,22.2,2,Kingston City Council,-37.97834,145.11621
DOVETON,90 Paperbark St,3,h,555000,28.8,3,Casey City Council,-37.99517,145.24303
EDITHVALE,47A Fraser Av,3,h,870000,27,3,Kingston City Council,-38.03877,145.11422
ENDEAVOUR HILLS,10 Shafer Ct,3,h,634000,28.5,3,Casey City Council,-37.98029,145.26277
FRANKSTON,6 Ashleigh Av,3,h,550000,38,3,Frankston City Council,-38.1465,145.14458
FRANKSTON,25 Coprosma Av,4,h,615000,38,4,Frankston City Council,-38.14814,145.15104
FRANKSTON,18 Lindrum Rd,3,h,642000,38,3,Frankston City Council,-38.14336,145.15655
FRANKSTON,84 Lindrum Rd,3,h,599000,38,3,Frankston City Council,-38.14799,145.15432
FRANKSTON,2 Pericoe St,3,h,670000,38,3,Frankston City Council,-38.1587,145.14461
FRANKSTON,6 Tralea Pl,3,h,600000,38,3,Frankston City Council,-38.1591,145.15053
FRANKSTON,31 Wangarra Rd,4,h,585000,38,4,Frankston City Council,-38.14301,145.14912
FRANKSTON,31 Yarram Ct,4,h,795000,38,4,Frankston City Council,-38.13427,145.16539
FRANKSTON NORTH,87 Brunning Cr,3,h,500000,36.9,3,Frankston City Council,-38.12356,145.16011
FRANKSTON NORTH,122 Rosemary Cr,4,h,519000,36.9,4,Frankston City Council,-38.12658,145.16037
GLEN WAVERLEY,55 Botanic Dr,5,h,1130000,16.7,5,Monash City Council,-37.89482,145.16596
GLEN WAVERLEY,42 Brentwood Dr,4,h,1140000,16.7,4,Monash City Council,-37.90053,145.17132
GLEN WAVERLEY,15 Herriotts Bvd,6,h,1411000,16.7,6,Monash City Council,-37.8958,145.1483
GLEN WAVERLEY,1 May Ct,5,h,1350000,16.7,5,Monash City Council,-37.89563,145.15104
GLEN WAVERLEY,46 Maylands Cr,4,h,1170000,16.7,4,Monash City Council,-37.90401,145.17309
GLEN WAVERLEY,35 Orchard St,3,h,1600000,16.7,3,Monash City Council,-37.86722,145.15354
HALLAM,58 Fitzgerald Rd,3,h,635000,32.3,3,Casey City Council,-38.00295,145.28041
HAMPTON,16A Barnett St,3,h,1100000,13.8,3,Bayside City Council,-37.93299,145.01939
HAMPTON,66A David St,3,t,1180000,13.8,3,Bayside City Council,-37.94327,145.01859
HAMPTON,584 Hampton St,4,h,2160000,13.8,4,Bayside City Council,-37.93065,145.00396
HAMPTON,57 Holyrood St,4,h,3100000,13.8,4,Bayside City Council,-37.93326,144.99995
HAMPTON,9A Thorburn St,3,t,1125000,13.8,3,Bayside City Council,-37.941,145.01964
HAMPTON EAST,10b Acheron Ct,4,t,1415000,13.8,4,Bayside City Council,-37.94232,145.03714
HAMPTON EAST,10 Crest Av,5,h,1700000,13.8,5,Bayside City Council,-37.93933,145.02698
HAMPTON EAST,3 Henrietta St,3,h,1150000,13.8,3,Bayside City Council,-37.93811,145.03603
HAMPTON EAST,11b Leith Cr,4,t,1070000,13.8,4,Bayside City Council,-37.94219,145.02911
HAMPTON EAST,3 Nepean Av,3,h,1175000,13.8,3,Bayside City Council,-37.93582,145.02845
HAMPTON EAST,80 Wickham Rd,3,h,1347000,13.8,3,Bayside City Council,-37.94406,145.03219
HIGHETT,33A Albert St,3,t,1330000,16,3,Bayside City Council,-37.94953,145.03702
HIGHETT,86a Middleton St,2,t,960000,16,2,Bayside City Council,-37.94956,145.03971
HIGHETT,152 Wickham Rd,3,h,900000,16,3,Bayside City Council,-37.94549,145.04454
KEYSBOROUGH,32 Elmswood Bvd,4,h,970000,25.2,4,Greater Dandenong City Council,-37.99615,145.14878
MENTONE,9 Alvena St,3,t,810000,20,3,Kingston City Council,-37.97539,145.06098
MENTONE,9 Plummer Rd,4,h,2000000,20,4,Kingston City Council,-37.98618,145.05739
MOORABBIN,4 Barbara St,3,h,1200000,14.3,3,Kingston City Council,-37.9371,145.0568
MOORABBIN,31 Chapel Rd,4,h,1250000,14.3,4,Kingston City Council,-37.94342,145.0476
MOORABBIN,7 Florida Ct,3,t,960000,14.3,3,Kingston City Council,-37.94308,145.04094
MOUNT WAVERLEY,26 Headingley Rd,3,h,1100000,14.2,3,Monash City Council,-37.86393,145.1367
MOUNT WAVERLEY,10 Katandra Ct,4,h,1560000,14.2,4,Monash City Council,-37.88562,145.14199
MOUNT WAVERLEY,14 Marsham Rd,3,h,1400000,14.2,3,Monash City Council,-37.86275,145.13327
MOUNT WAVERLEY,386 Stephensons Rd,4,h,1250000,14.2,4,Monash City Council,-37.88578,145.12735
MULGRAVE,8 Redfern Cr,4,h,790000,18.8,4,Monash City Council,-37.9263,145.16413
MULGRAVE,5 Renee Cl,4,h,1191000,18.8,4,Monash City Council,-37.92945,145.19736
NOBLE PARK,12 Jellicoe St,3,h,815000,22.7,3,Greater Dandenong City Council,-37.97285,145.18787
OAKLEIGH,1470 Dandenong Rd,2,h,890000,12.3,2,Monash City Council,-37.8964,145.09758
OAKLEIGH SOUTH,16 Ward Av,3,h,1030000,15.5,3,Kingston City Council,-37.91334,145.08621
PARKDALE,7 Cedric St,3,h,1140000,21.5,3,Kingston City Council,-37.99696,145.08904
SANDRINGHAM,125 Beach Rd,3,h,1800000,15.2,3,Bayside City Council,-37.95301,145.00485
SANDRINGHAM,13 Cowper St,3,h,1761000,15.2,3,Bayside City Council,-37.95503,145.00794
SANDRINGHAM,49 Grange Rd,4,h,1900000,15.2,4,Bayside City Council,-37.94825,145.01634
SANDRINGHAM,49 Sims St,4,h,2200000,15.2,4,Bayside City Council,-37.95333,145.01048
SANDRINGHAM,6 Waverly St,3,h,1940000,15.2,3,Bayside City Council,-37.95413,145.01611
SEAFORD,32 Lorna St,3,h,650000,35.4,3,Frankston City Council,-38.12014,145.14066
SEAFORD,17 Northcote St,3,h,850000,35.4,3,Frankston City Council,-38.09491,145.13469
SKYE,10 Rocklea Cr,3,h,520000,34.7,3,Frankston City Council,-38.09331,145.20223
WHEELERS HILL,1 Greenbriar Av,4,h,1370000,16.7,4,Monash City Council,-37.89969,145.18551
WHEELERS HILL,41 Jells Rd,4,h,1130000,16.7,4,Monash City Council,-37.89651,145.19073
ASPENDALE GARDENS,8 Carpentaria Ct,4,h,1000000,21.5,4,Kingston City Council,-38.01986,145.12546
CHELTENHAM,10 Jells Rd,4,h,1410000,17.9,4,Bayside City Council,-37.96735,145.08028
CHELTENHAM,14 Leon St,4,h,1280000,17.9,4,Bayside City Council,-37.96072,145.06125
CLAYTON SOUTH,18 Glenmorgan Cl,3,h,770000,17.5,3,Kingston City Council,-37.94944,145.13484
FRANKSTON,15 Inglis Av,3,h,697250,38,3,Frankston City Council,-38.13024,145.12663
FRANKSTON,160 Karingal Dr,3,h,561000,38,3,Frankston City Council,-38.14693,145.16493
FRANKSTON,37 Summit Rd,4,h,810000,38,4,Frankston City Council,-38.15826,145.12705
FRANKSTON,8 Yarla Ct,5,h,580000,38,5,Frankston City Council,-38.14921,145.16866
GLEN WAVERLEY,29 Norfolk St,3,h,1130000,16.7,3,Monash City Council,-37.89888,145.14441
HIGHETT,23 Middleton St,3,h,1410000,16,3,Bayside City Council,-37.95049,145.03915
MENTONE,10 Birch St,3,h,1120000,20,3,Kingston City Council,-37.98112,145.05739
MENTONE,1 Walden Rd,3,h,1462000,20,3,Kingston City Council,-37.98666,145.06145
MOORABBIN,3/1 William St,2,u,672000,14.3,2,Kingston City Council,-37.94454,145.04438
OAKLEIGH,22 Heath Av,4,h,1455000,12.3,4,Monash City Council,-37.90191,145.09857
PARKDALE,54 Balmoral Dr,4,h,1451000,21.5,4,Kingston City Council,-37.98496,145.08871
SEAFORD,10 Holroyd St,3,h,606000,35.4,3,Frankston City Council,-38.11305,145.14558
BEAUMARIS,203 Balcombe Rd,3,h,1291000,17.3,3,Bayside City Council,-37.97962,145.04993
CHELSEA HEIGHTS,25 Talab Ct,4,h,835000,27,4,Kingston City Council,-38.05013,145.14211
CHELTENHAM,24 Willow Av,4,h,900000,17.9,4,Bayside City Council,-37.96961,145.08175
CLYDE NORTH,13 Hanoverian St,3,h,575000,43.4,3,Casey City Council,-38.11245,145.32485
CRANBOURNE WEST,8 Middleham Cl,3,h,530000,34.7,3,Casey City Council,-38.09351,145.26263
EDITHVALE,7 Tudor Ct,2,t,545000,27,2,Kingston City Council,-38.03273,145.11773
ENDEAVOUR HILLS,23 Kinkead Cr,3,h,640000,28.5,3,Casey City Council,-37.98069,145.26411
FRANKSTON SOUTH,8 Bangalay Av,4,h,1215500,38,4,Frankston City Council,-38.17013,145.11933
GLEN WAVERLEY,7 Gwingana Cr,5,h,1925000,16.7,5,Monash City Council,-37.88724,145.17532
HEATHERTON,8 Byng Av,3,h,876000,18.7,3,Kingston City Council,-37.95266,145.08088
HIGHETT,1A Aster Cr,3,h,950000,16,3,Bayside City Council,-37.9464,145.04114
KEYSBOROUGH,3 MacKinnon Ct,3,h,715000,25.2,3,Greater Dandenong City Council,-37.9866,145.16244
MENTONE,17 Silverbanks Gr,3,t,881000,20,3,Kingston City Council,-37.98004,145.07573
MOORABBIN,1020 Nepean Hwy,3,t,915000,14.3,3,Kingston City Council,-37.94298,145.04118
MORDIALLOC,6 Affinity Cl,4,h,1450000,21.5,4,Kingston City Council,-38.00242,145.10077
MULGRAVE,9 Anfield Cr,3,h,675000,18.8,3,Monash City Council,-37.92881,145.19378
MULGRAVE,1 Bentley Ct,4,h,880000,18.8,4,Monash City Council,-37.92569,145.17261
MULGRAVE,162 Haverbrack Dr,3,h,860000,18.8,3,Monash City Council,-37.93662,145.20057
MULGRAVE,29 Shaftsbury Dr,3,h,828000,18.8,3,Monash City Council,-37.92096,145.16791
MULGRAVE,19 Suemar St,3,h,842000,18.8,3,Monash City Council,-37.93144,145.16955
MULGRAVE,3 Sunrise Dr,3,h,1020000,18.8,3,Monash City Council,-37.92718,145.17402
NARRE WARREN,15 Heyfield Ct,3,h,652000,34.1,3,Casey City Council,-37.99859,145.29461
NARRE WARREN,4 Manhattan Mw,3,t,495000,34.1,3,Casey City Council,-38.0079,145.32165
NOBLE PARK,8 Holmes St,3,h,700000,22.7,3,Greater Dandenong City Council,-37.97313,145.18995
SANDHURST,8 Viewmount Pl,3,h,640000,34.7,3,Frankston City Council,-38.07968,145.21696
SANDRINGHAM,10 Station St,4,h,1600000,15.2,4,Bayside City Council,-37.9482,145.00452
SEAFORD,19 Luxton Tce,4,h,800000,35.4,4,Frankston City Council,-38.0984,145.12932
SPRINGVALE,15 McWilliam St,3,h,780000,20.8,3,Greater Dandenong City Council,-37.93863,145.16834
WHEELERS HILL,9 Ajax Dr,4,h,1580000,16.7,4,Monash City Council,-37.90426,145.18722
DANDENONG NORTH,4 Crouch Ct,3,h,631000,24.7,3,Greater Dandenong City Council,-37.96877,145.22082
SEAFORD,10 Harold St,3,h,760000,35.4,3,Frankston City Council,-38.10309,145.13228
FRANKSTON,17 Arabil St,3,h,625000,38,3,Frankston City Council,-38.14541,145.14711
NOBLE PARK,2/2 Bowmore Rd,2,u,510000,22.7,2,Greater Dandenong City Council,-37.96019,145.17573
WHEELERS HILL,982 Waverley Rd,4,h,1077000,16.7,4,Monash City Council,-37.89194,145.18994
ASPENDALE,11B Foam St,3,t,1095000,21.5,3,Kingston City Council,-38.01646,145.09967
ASPENDALE GARDENS,4 June Pl,3,h,1015000,21.5,3,Kingston City Council,-38.02454,145.1156
BEAUMARIS,17 Bodley St,4,t,1820000,17.3,4,Bayside City Council,-37.9904,145.03871
BEAUMARIS,14 Cannes Gr,4,h,1645000,17.3,4,Bayside City Council,-37.97559,145.04546
BEAUMARIS,61 Cromer Rd,3,h,1674000,17.3,3,Bayside City Council,-37.98376,145.04501
BEAUMARIS,145 Dalgetty Rd,4,h,1550000,17.3,4,Bayside City Council,-37.98075,145.03856
BEAUMARIS,2 Point Av,3,h,3720000,17.3,3,Bayside City Council,-37.98919,145.02977
BEAUMARIS,180 Tramway Pde,4,h,1880000,17.3,4,Bayside City Council,-37.98124,145.04465
BLACK ROCK,4 Tandara Ct,4,h,1980000,17.3,4,Bayside City Council,-37.97585,145.02455
BRIGHTON,14 Cross St,3,h,1925000,10.5,3,Bayside City Council,-37.89085,144.99983
BRIGHTON,112 Dendy St,4,h,3590000,10.5,4,Bayside City Council,-37.92093,145.00499
BRIGHTON,42 Ebden St,3,h,1826000,10.5,3,Bayside City Council,-37.88786,144.99853
BRIGHTON,123 Male St,2,h,1250000,10.5,2,Bayside City Council,-37.90914,145.00477
BRIGHTON,136 Male St,4,h,2500000,10.5,4,Bayside City Council,-37.9065,145.00572
BRIGHTON,137 Male St,4,h,2300000,10.5,4,Bayside City Council,-37.90841,145.00497
BRIGHTON EAST,21 Cheeseman Av,4,h,1840000,10.3,4,Bayside City Council,-37.9076,145.02043
BRIGHTON EAST,680 Hawthorn Rd,4,h,1736000,10.3,4,Bayside City Council,-37.90684,145.01793
BRIGHTON EAST,12 Henry St,3,h,1700000,10.3,3,Bayside City Council,-37.91751,145.02181
BRIGHTON EAST,56 Lucas St,3,h,1850000,10.3,3,Bayside City Council,-37.92314,145.01082
BRIGHTON EAST,61 Marriage Rd,4,h,2500000,10.3,4,Bayside City Council,-37.91908,145.01332
BRIGHTON EAST,43 Regent St,4,h,2070000,10.3,4,Bayside City Council,-37.92367,145.00993
BRIGHTON EAST,19 Roseberry Av,4,h,1555000,10.3,4,Bayside City Council,-37.90945,145.00989
BRIGHTON EAST,48 Shasta Av,5,h,2500000,10.3,5,Bayside City Council,-37.91708,145.01154
BRIGHTON EAST,21 Wallen St,4,h,2000000,10.3,4,Bayside City Council,-37.91678,145.01675
BURWOOD,8 Inverness Av,3,h,1308000,10.4,3,Monash City Council,-37.84546,145.11967
BURWOOD,21 Iris St,3,h,1461000,10.4,3,Monash City Council,-37.84533,145.09897
BURWOOD,11 Stephens St,3,h,1388000,10.4,3,Monash City Council,-37.85628,145.10906
CARRUM DOWNS,21 Hellenic Ct,4,h,562500,34.9,4,Frankston City Council,-38.11464,145.19301
CARRUM DOWNS,6 Paras Dr,3,h,510000,34.9,3,Frankston City Council,-38.11564,145.19023
CARRUM DOWNS,13 Rundle Dr,3,h,550000,34.9,3,Frankston City Council,-38.09113,145.19244
CHADSTONE,9 Binalong Av,3,h,1300000,11.7,3,Monash City Council,-37.87456,145.1027
CHADSTONE,4 Glenora St,3,h,960000,11.7,3,Monash City Council,-37.87986,145.10733
CHELTENHAM,25 Monterey Dr,3,t,875000,17.9,3,Bayside City Council,-37.96066,145.04109
CHELTENHAM,11 Stuart Av,3,h,1305000,17.9,3,Bayside City Council,-37.96027,145.0442
CLARINDA,11 Christopher Ct,5,h,1425000,17.5,5,Kingston City Council,-37.93591,145.10489
CLAYTON SOUTH,8 Jordan St,3,h,1020000,17.5,3,Kingston City Council,-37.93116,145.11738
DANDENONG,65 Benga Av,3,h,611000,24.7,3,Greater Dandenong City Council,-37.97745,145.2009
DANDENONG NORTH,13 Finsbury Ct,3,h,690000,24.7,3,Greater Dandenong City Council,-37.94455,145.20036
DANDENONG NORTH,93 Hennessy Wy,4,h,850000,24.7,4,Greater Dandenong City Council,-37.94691,145.20255
DINGLEY VILLAGE,17 Colin Ct,3,h,1130000,22.2,3,Kingston City Council,-37.98718,145.13375
DINGLEY VILLAGE,17 Jannali Dr,4,h,883500,22.2,4,Kingston City Council,-37.98722,145.13573
DINGLEY VILLAGE,8 Kathrin Av,3,h,900000,22.2,3,Kingston City Council,-37.98068,145.13389
DINGLEY VILLAGE,22 Pickworth Dr,3,h,870000,22.2,3,Kingston City Council,-37.9796,145.12432
DINGLEY VILLAGE,28 Shelford Gr,3,h,880000,22.2,3,Kingston City Council,-37.98269,145.12811
EDITHVALE,32A Berry Av,3,t,1157000,27,3,Kingston City Council,-38.0431,145.11545
ENDEAVOUR HILLS,7 Ambrosia Ct,4,h,1090000,28.5,4,Casey City Council,-37.98081,145.26047
FRANKSTON,13 Royle St,3,h,654000,38,3,Frankston City Council,-38.14354,145.13891
FRANKSTON SOUTH,4 Neil St,3,h,980000,38,3,Frankston City Council,-38.15838,145.1122
GLEN WAVERLEY,8 Glenwood Av,4,h,1260000,16.7,4,Monash City Council,-37.89009,145.15757
HAMPTON,33 David St,4,h,1825000,13.8,4,Bayside City Council,-37.9425,145.01472
HAMPTON,27 Grenville St,4,h,2450000,13.8,4,Bayside City Council,-37.9352,145.00071
HAMPTON,28A Kendall St,2,t,700000,13.8,2,Bayside City Council,-37.93428,145.02357
HEATHERTON,4 Maureen Ct,3,h,790000,18.7,3,Kingston City Council,-37.95313,145.08308
HIGHETT,4 Marchant St,4,t,1550000,16,4,Bayside City Council,-37.95075,145.02513
HIGHETT,44 Miller St,4,t,1480000,16,4,Bayside City Council,-37.94784,145.03048
LANGWARRIN,12 Cranhaven Rd,5,h,690000,41,5,Frankston City Council,-38.15689,145.18111
MENTONE,11 Bourke St,4,h,1270000,20,4,Kingston City Council,-37.97644,145.05597
MORDIALLOC,52 Scarlet St,5,h,1300000,21.5,5,Kingston City Council,-37.98903,145.09622
MOUNT WAVERLEY,58 Carrol Gr,3,h,1050000,14.2,3,Monash City Council,-37.89179,145.11339
MOUNT WAVERLEY,26 Headingley Rd,3,h,1330000,14.2,3,Monash City Council,-37.86393,145.1367
MULGRAVE,33 Merrill St,3,h,1280000,18.8,3,Monash City Council,-37.92854,145.17049
MULGRAVE,51 Tiverton Dr,3,h,880000,18.8,3,Monash City Council,-37.92632,145.17978
OAKLEIGH,2 William St,4,h,1546000,12.3,4,Monash City Council,-37.90114,145.10357
OAKLEIGH EAST,5 Elysium Cr,3,h,1775000,12.3,3,Monash City Council,-37.90039,145.11123
OAKLEIGH EAST,2 Howden St,4,h,1325000,12.3,4,Monash City Council,-37.89755,145.10169
PARKDALE,23 Davey St,3,h,1370000,21.5,3,Kingston City Council,-37.99705,145.08763
PARKDALE,20A Victoria St,3,t,1180000,21.5,3,Kingston City Council,-37.99154,145.08598
SANDRINGHAM,27 Nelson St,3,h,1755000,15.2,3,Bayside City Council,-37.95003,145.01033
WHEELERS HILL,31 Alex Av,5,h,2100000,16.7,5,Monash City Council,-37.90532,145.19323
WHEELERS HILL,319 Lum Rd,3,h,850000,16.7,3,Monash City Council,-37.92029,145.17683
WHEELERS HILL,6 Threadbow Cr,4,h,1200000,16.7,4,Monash City Council,-37.9012,145.17872
BERWICK,143 Viewgrand Dr,4,h,780000,35.2,4,Casey City Council,-38.07214,145.34383
BRIGHTON,2B Barkly St,3,t,1900000,10.5,3,Bayside City Council,-37.9053,144.99382
DANDENONG NORTH,54 Neasham Dr,3,h,642500,24.7,3,Greater Dandenong City Council,-37.94526,145.19999
GLEN WAVERLEY,4 Canova Dr,3,h,1075000,16.7,4,Monash City Council,-37.86206,145.16452
GLEN WAVERLEY,5 Wilfred Ct,5,h,815000,16.7,5,Monash City Council,-37.89524,145.1587
MULGRAVE,13 Anora Cr,4,h,845000,18.8,4,Monash City Council,-37.92092,145.17123
NOBLE PARK,24 Holmes St,4,h,920000,22.7,4,Greater Dandenong City Council,-37.97231,145.18881
OAKLEIGH EAST,38 Nonna St,4,h,1140000,12.3,4,Monash City Council,-37.89974,145.11705
BEAUMARIS,32 Coreen Av,4,h,1660000,17.3,4,Bayside City Council,-37.97948,145.04143
BEAUMARIS,12 Stawell St,4,h,2082000,17.3,4,Bayside City Council,-37.98316,145.02748
BEAUMARIS,17 Summerhill Rd,3,h,1730000,17.3,3,Bayside City Council,-37.9754,145.02694
BLACK ROCK,211 Beach Rd,4,h,2720000,17.3,4,Bayside City Council,-37.96408,145.0124
BRIGHTON,36 Berwick St,3,h,2105000,10.5,3,Bayside City Council,-37.9026,144.99608
BRIGHTON EAST,9 Cluden St,4,h,2745000,10.3,4,Bayside City Council,-37.91237,145.00882
BRIGHTON EAST,2 Collis St,3,t,1420000,10.3,3,Bayside City Council,-37.93001,145.01368
BRIGHTON EAST,11 Sunlight Cr,4,h,3300000,10.3,4,Bayside City Council,-37.92824,145.02237
BURWOOD,5 Kildare St,3,h,1320000,10.4,3,Monash City Council,-37.84579,145.10838
BURWOOD,11 Tennyson St,3,h,1500000,10.4,3,Monash City Council,-37.85098,145.13066
CHELTENHAM,7 Fir Gr,3,t,1150000,17.9,3,Bayside City Council,-37.96141,145.0484
CHELTENHAM,4A Luxmoore St,4,h,1150000,17.9,4,Bayside City Council,-37.95947,145.04364
CHELTENHAM,6 Monbulk Ct,4,h,1185000,17.9,4,Bayside City Council,-37.96784,145.08212
CHELTENHAM,46 Snowdon Dr,5,h,1360000,17.9,5,Bayside City Council,-37.97306,145.08198
CLARINDA,12 Springs Rd,4,h,1150000,17.5,4,Kingston City Council,-37.92851,145.10948
DANDENONG,5 Norman Ct,3,h,570000,24.7,3,Greater Dandenong City Council,-38.00074,145.20956
DANDENONG NORTH,2/2 Shalimar Cr,3,h,590000,24.7,3,Greater Dandenong City Council,-37.95458,145.2127
EDITHVALE,14 Rae Av,3,h,745000,27,3,Kingston City Council,-38.03551,145.10915
FRANKSTON,3 Beaumont Cr,4,h,823000,38,4,Frankston City Council,-38.13936,145.16227
FRANKSTON SOUTH,13 Hoadley Av,3,h,730000,38,3,Frankston City Council,-38.15929,145.11266
GLEN WAVERLEY,11 Bunker Cr,5,h,1758000,16.7,5,Monash City Council,-37.88385,145.15088
GLEN WAVERLEY,21 Ingleside Cr,4,h,1459000,16.7,4,Monash City Council,-37.88618,145.14701
GLEN WAVERLEY,11 The Ridge,3,h,1700000,16.7,3,Monash City Council,-37.86993,145.16531
HAMPTON EAST,4 Kelsall Ct,4,h,1710000,13.8,4,Bayside City Council,-37.94212,145.03043
MENTONE,16 Phillip St,3,h,984000,20,3,Kingston City Council,-37.97537,145.06242
MOORABBIN,5 Beilby St,4,h,1050000,14.3,4,Kingston City Council,-37.94262,145.04717
MOUNT WAVERLEY,21 Roland St,4,h,940000,14.2,4,Monash City Council,-37.86032,145.11546
MOUNT WAVERLEY,20 Wadham Pde,4,h,1530000,14.2,4,Monash City Council,-37.87164,145.12466
MULGRAVE,132 Hansworth St,4,h,1080000,18.8,4,Monash City Council,-37.93121,145.18287
MULGRAVE,8 Lola St,4,h,825000,18.8,4,Monash City Council,-37.92933,145.17404
MULGRAVE,396 Wellington Rd,3,h,826396,18.8,3,Monash City Council,-37.91993,145.16603
OAKLEIGH,38 Henry St,3,h,1320000,12.3,3,Monash City Council,-37.90452,145.10391
PARKDALE,27 Elliot St,3,h,1240000,21.5,3,Kingston City Council,-37.99628,145.09102
PARKDALE,29 The Corso,3,h,1850000,21.5,3,Kingston City Council,-37.99249,145.07238
SANDRINGHAM,132 Abbott St,4,h,1720000,15.2,4,Bayside City Council,-37.95056,145.01757
SANDRINGHAM,27 Gladstone St,4,h,2115000,15.2,4,Bayside City Council,-37.9535,145.01299
SANDRINGHAM,26 Vincent St,3,h,1800000,15.2,3,Bayside City Council,-37.94964,145.01593
SPRINGVALE,48 Gray St,3,h,1000000,20.8,3,Greater Dandenong City Council,-37.93834,145.15965
SPRINGVALE,1 Whiteside St,2,h,820000,20.8,2,Greater Dandenong City Council,-37.93546,145.15451
ASHWOOD,56 Cleveland Rd,3,h,1150000,10.2,3,Monash City Council,-37.87229,145.10489
ASHWOOD,6 Leonard St,4,h,1460000,10.2,4,Monash City Council,-37.86686,145.11005
ASHWOOD,8 Rocklands Rd,3,h,1350000,10.2,3,Monash City Council,-37.86418,145.11086
ASPENDALE,2 Second Av,3,h,960000,21.5,3,Kingston City Council,-38.0311,145.10529
ASPENDALE,3 Wanda Ct,4,h,940000,21.5,4,Kingston City Council,-38.02416,145.11053
ASPENDALE GARDENS,44 Sutherland Av,3,h,811250,21.5,3,Kingston City Council,-38.01663,145.11742
BEAUMARIS,6 Harfleur Av,5,h,2350000,17.3,5,Bayside City Council,-37.987,145.0484
BERWICK,14 Mittagong Ct,3,h,670000,35.2,3,Casey City Council,-38.01458,145.32746
BONBEACH,22 Cirrus St,4,h,1050000,27,4,Kingston City Council,-38.06566,145.12478
BRIGHTON,194B Church St,3,t,2525000,10.5,3,Bayside City Council,-37.91902,144.99987
BRIGHTON,56A Dendy St,4,h,3000000,10.5,4,Bayside City Council,-37.92022,144.99824
